Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,Large,"NDX, S&P 500",19.13,6.76,0.32%,543.97M,2.00%,70.36B,18.87,6.85,-0.31%,542.35M,0.55%,122.76B,2.29,1.51,82.43%,5.94%,-3.61%,3.65B,3.14,6.40%,0.03%,8.15,13.17%,22.38B,2.21,7.87%,3.29%,32.21M,12.14%,58.47,128.16,8.25%,12.36%,139.44 -7.26%,25.67%,1.01,-,14.02% 8.53%,4.61%,100.72 28.39%,52.34%,3.86 (2.98%),13.78,4.09% 7.88%,31.77%,1.55%,1.79%,51.70%,3.78 (2.92%),5.49,31.12%,24.39%,2.38,95.21%,"May 08, 2026",0.39,9.38%,16.33%,50.67,2.08,5.67% 5.66%,0.53,6.75%,0.80%,0.52,144.32,56.15%,1.63,6.72%,-1.56%,1.34,129.23,17581,1.49,May 05 BMO,5.45%,3.95M,129.31,"Sep 01, 1949",Yes / Yes,4.61% 5.32%,"

","5,284,699",0.06%,AEP,2026-06-16,SP500_FUNDAMENTALS
American Express Co,Financial,Credit Services,USA,Mega,"DJIA, S&P 500",20.92,16.03,0.13%,682.00M,7.39%,228.84B,16.63,20.16,-10.60%,681.41M,7.23%,235.52B,1.16,4.40,86.77%,1.77%,12.47%,11.09B,2.78,15.08%,-2.01%,3.81,-12.86%,82.42B,6.73,13.91%,3.77%,12.04M,-9.34%,49.85,4.26,14.37%,34.19%,387.49 -13.45%,16.54%,78.78,15.85,16.04% 32.49%,12.02%,286.15 17.20%,92.96%,3.80 (1.13%),9.70,13.11% 16.08%,60.19%,2.62%,2.10%,101.71%,3.41 (1.02%),2.86,12.00%,20.76%,7.85,446.04%,"Jul 02, 2026",3.29,9.41%,13.45%,66.50,2.23,16.40% 13.78%,3.29,17.81%,6.82%,1.05,364.87,21.33%,1.78,10.23%,5.80%,1.06,325.44,76800,1.73,Apr 23 BMO,-0.56%,3.16M,335.38,"Apr 04, 1972",Yes / Yes,6.89% 1.60%,"

","3,353,030",3.05%,AXP,2026-06-16,SP500_FUNDAMENTALS
American International Group Inc,Financial,Insurance - Diversified,USA,Large,S&P 500,13.23,5.66,0.29%,532.90M,1.05%,39.70B,8.39,8.93,0.00%,528.69M,-1.10%,-,0.79,1.94,96.77%,1.81%,-2.17%,3.16B,1.49,13.78%,-3.58%,2.30,-9.62%,26.64B,0.99,10.64%,2.57%,9.56M,-12.47%,75.82,-,10.63%,7.73%,87.29 -14.22%,-11.50%,-,11.26,-25.15% -,6.38%,71.25 5.10%,32.25%,1.96 (2.62%),-,-21.53% -9.35%,-,1.87%,2.10%,45.31%,1.85 (2.47%),-,26.43%,17.71%,1.63,39.78%,"Jun 15, 2026",-,-2.31%,11.86%,47.84,2.31,10.99% 6.45%,0.83,20.82%,-0.71%,0.54,88.00,32.24%,0.23,-1.96%,-1.68%,0.59,75.74,22100,0.23,Apr 30 AMC,-3.72%,4.16M,74.88,"Apr 03, 1972",Yes / Yes,11.83% -3.26%,"

","2,633,059",-1.14%,AIG,2026-06-16,SP500_FUNDAMENTALS
American Tower Corp,Real Estate,REIT - Specialty,USA,Large,S&P 500,29.99,6.19,0.18%,465.99M,-1.77%,86.54B,27.42,6.78,-11.83%,465.07M,8.95%,136.57B,2.31,1.55,95.99%,1.95%,0.57%,2.90B,8.00,21.49%,-0.50%,2.85,2.23%,10.82B,24.57,3.27%,4.63%,9.06M,5.80%,7.56,49.80,11.85%,82.19%,234.33 -20.73%,-13.52%,3.73,22.95,12.24% 7.32%,6.92%,165.08 12.53%,-4.38%,7.18 (3.86%),19.41,-0.21% 5.77%,54.86%,2.36%,2.56%,-31.32%,6.98 (3.76%),12.62,58.77%,45.93%,4.77,73.24%,"Jun 12, 2026",0.30,2.72%,26.81%,50.75,1.50,5.08% 8.46%,0.30,76.50%,-0.49%,0.89,216.67,126.01%,12.81,6.82%,2.43%,1.18,187.18,4866,10.89,Apr 28 BMO,1.70%,3.18M,185.76,"Feb 27, 1998",Yes / Yes,15.17% 3.12%,"

","3,906,384",-0.76%,AMT,2026-06-16,SP500_FUNDAMENTALS
Ameriprise Financial Inc,Financial,Asset Management,USA,Large,S&P 500,11.44,40.20,0.18%,90.08M,2.34%,41.34B,9.63,47.74,-31.07%,89.74M,-2.58%,38.69B,0.87,10.63,90.46%,4.59%,4.75%,3.90B,2.14,12.73%,-0.80%,6.18,-7.77%,19.30B,6.67,7.78%,2.14%,4.12M,-6.21%,68.96,4.88,11.02%,66.94%,550.18 -16.41%,-8.33%,94.21,5.62,9.42% 24.35%,32.94%,422.37 8.88%,41.25%,6.75 (1.47%),7.42,9.68% 9.47%,52.38%,2.11%,2.31%,80.40%,6.50 (1.41%),2.00,36.14%,27.40%,10.62,375.28%,"May 04, 2026",8.71,6.43%,20.18%,54.55,2.33,8.77% 8.96%,8.71,66.08%,1.73%,1.16,541.90,17.31%,0.94,8.92%,0.30%,0.78,459.13,13600,0.90,Apr 23 AMC,-3.18%,666.42K,459.88,"Sep 15, 2005",Yes / Yes,10.27% 3.60%,"

","588,110",0.16%,AMP,2026-06-16,SP500_FUNDAMENTALS
Ametek Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,34.81,6.62,0.42%,229.20M,1.99%,52.82B,26.15,8.81,-2.16%,228.24M,-0.73%,54.79B,3.05,1.99,90.90%,1.78%,7.43%,1.53B,6.95,9.58%,-0.53%,3.29,13.05%,7.60B,4.84,8.24%,9.80%,4.06M,12.24%,47.64,109.76,8.58%,14.63%,243.18 -5.23%,30.23%,2.10,31.01,8.52% 11.14%,12.52%,174.43 32.12%,47.06%,1.35 (0.59%),22.65,6.36% 10.27%,40.64%,2.40%,1.87%,68.02%,1.30 (0.56%),7.21,8.37%,26.29%,5.00,394.53%,"Jun 15, 2026",0.72,9.52%,20.11%,54.09,1.79,12.11% 11.49%,1.14,14.38%,1.91%,1.00,262.00,19.37%,0.22,11.34%,0.41%,1.35,227.12,22500,0.12,Apr 30 BMO,9.14%,1.23M,230.45,"Aug 01, 1997",Yes / Yes,3.59% 0.73%,"

","1,676,826",1.47%,AME,2026-06-16,SP500_FUNDAMENTALS
American Water Works Co Inc,Utilities,Utilities - Regulated Water,USA,Large,S&P 500,22.45,5.65,0.21%,195.28M,3.58%,24.78B,19.34,6.56,0.00%,194.87M,0.71%,40.27B,2.54,1.56,100.08%,5.71%,-8.81%,1.10B,4.76,6.90%,2.61%,5.71,-2.48%,5.21B,2.24,7.86%,3.22%,11.13M,-2.78%,56.52,122.65,7.62%,10.22%,147.87 -14.20%,-10.30%,1.03,-,8.14% 7.90%,4.62%,120.57 5.23%,-14.33%,3.52 (2.78%),14.29,10.67% 6.36%,43.25%,2.79%,2.34%,-21.58%,3.38 (2.66%),7.74,2.89%,36.58%,3.05,63.05%,"May 12, 2026",0.34,8.10%,21.17%,53.57,2.93,8.10% 8.51%,0.37,-4.39%,2.27%,0.61,134.22,58.10%,1.42,5.69%,-0.96%,1.61,126.31,7000,1.16,Apr 29 AMC,-4.18%,1.95M,126.87,"Apr 23, 2008",Yes / Yes,-8.10% 3.13%,"

","3,111,831",0.44%,AWK,2026-06-16,SP500_FUNDAMENTALS
Analog Devices Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",63.54,6.73,0.28%,487.09M,5.87%,208.27B,28.90,14.80,-12.11%,485.74M,0.19%,213.51B,0.97,3.30,90.08%,1.95%,37.52%,3.31B,16.35,57.54%,-1.31%,2.38,50.88%,12.74B,6.17,20.57%,6.95%,9.48M,57.66%,69.27,60.56,29.66%,9.64%,439.70 -2.76%,90.01%,7.06,45.62,-4.58% 6.82%,8.09%,218.37 95.81%,125.45%,4.25 (0.99%),34.64,-2.84% 14.49%,58.62%,4.55%,4.05%,155.09%,4.18 (0.98%),16.76,83.33%,32.97%,17.71,651.86%,"Jun 02, 2026",1.34,29.75%,26.01%,57.51,1.57,9.41% 10.14%,1.75,109.73%,3.85%,1.18,457.90,85.22%,0.26,37.25%,8.10%,1.09,417.79,24500,0.21,May 20 BMO,38.84%,3.98M,427.58,"Apr 03, 1979",Yes / Yes,7.03% 3.14%,"

","4,529,989",2.34%,ADI,2026-06-16,SP500_FUNDAMENTALS
AMGEN Inc,Healthcare,Drug Manufacturers - General,USA,Large,"DJIA, NDX, S&P 500",24.38,14.38,0.23%,539.70M,1.39%,189.18B,14.95,23.45,-4.39%,538.48M,4.25%,234.47B,3.98,5.59,81.98%,2.20%,-4.29%,7.80B,5.07,2.53%,-1.21%,4.36,10.44%,37.30B,20.59,4.72%,8.58%,11.85M,7.09%,17.03,15.72,3.76%,101.32%,391.29 -10.42%,18.74%,22.30,22.01,5.51% 2.93%,12.77%,267.83 30.88%,53.45%,10.20 (2.91%),14.01,12.09% 7.79%,71.51%,2.92%,2.42%,46.15%,9.80 (2.80%),6.29,31.14%,31.75%,8.93,130.76%,"May 15, 2026",1.01,9.94%,20.91%,57.47,2.39,7.05% 8.27%,1.26,4.57%,3.29%,0.41,352.89,66.92%,6.24,6.93%,2.99%,1.61,355.20,31500,5.65,Apr 30 AMC,5.89%,2.72M,350.53,"Jun 17, 1983",Yes / Yes,8.04% 0.50%,"

","4,370,697",-1.31%,AMGN,2026-06-16,SP500_FUNDAMENTALS
Amphenol Corp,Technology,Electronic Components,USA,Large,S&P 500,45.57,3.48,0.48%,1.23B,10.44%,195.10B,28.40,5.58,-12.96%,1.22B,22.76%,209.38B,1.21,1.16,97.26%,1.46%,15.93%,4.47B,7.53,42.28%,0.89%,1.81,14.02%,25.90B,13.95,17.52%,13.73%,17.90M,17.35%,11.37,42.57,23.51%,36.79%,167.04 -5.06%,71.47%,3.73,42.12,29.71% 27.85%,14.59%,92.08 72.23%,287.42%,1.00 (0.63%),25.67,22.31% 21.85%,37.86%,4.58%,4.10%,363.51%,0.83 (0.52%),8.08,68.63%,26.96%,6.55,984.19%,"Jun 23, 2026",1.26,54.40%,17.24%,64.62,1.48,21.75% 23.27%,1.71,24.15%,11.81%,1.27,185.06,22.29%,1.34,58.39%,12.64%,0.89,153.80,170000,1.19,Apr 29 BMO,16.80%,9.88M,158.59,"Nov 08, 1991",Yes / Yes,12.60% 7.63%,"

","9,036,445",3.11%,APH,2026-06-16,SP500_FUNDAMENTALS
APA Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,8.11,4.29,0.49%,353.44M,-7.67%,12.29B,8.15,4.27,-1.86%,351.74M,-6.31%,17.48B,1.10,2.15,99.23%,7.89%,0.67%,1.53B,1.43,71.50%,4.14%,3.65,33.99%,8.61B,1.90,-34.02%,8.37%,27.74M,42.15%,18.27,41.95,7.41%,25.78%,45.66 -23.85%,65.49%,0.83,8.30,-28.73% -,14.28%,17.74 96.05%,0.29%,1.02 (2.92%),3.22,-6.96% 15.00%,41.44%,4.18%,3.85%,52.10%,1.00 (2.88%),2.03,54.99%,34.71%,1.67,-36.24%,"Jul 22, 2026",0.78,-17.38%,17.80%,39.30,2.84,10.06% 58.49%,0.92,32.16%,-7.79%,0.33,43.89,25.04%,0.70,-11.72%,-8.98%,1.00,37.02,1791,0.66,May 06 AMC,17.34%,7.59M,34.77,"Aug 02, 1963",Yes / Yes,24.01% 3.80%,"

","7,714,101",-6.08%,APA,2026-06-16,SP500_FUNDAMENTALS
Aon Plc,Financial,Insurance Brokers,Ireland,Large,S&P 500,18.08,18.22,1.03%,213.60M,1.12%,70.38B,15.41,21.38,-0.24%,211.38M,4.47%,84.58B,1.31,3.81,90.43%,1.42%,0.84%,3.94B,4.00,12.10%,1.43%,2.12,-5.15%,17.57B,7.16,11.74%,7.75%,2.99M,-6.62%,46.04,49.70,11.75%,46.82%,381.00 -13.51%,-6.65%,6.63,20.12,11.91% 15.04%,16.42%,304.59 8.18%,-0.47%,3.14 (0.95%),14.21,11.47% 9.34%,89.58%,2.72%,2.35%,30.85%,3.06 (0.93%),4.81,55.21%,28.64%,8.08,209.17%,"May 01, 2026",1.07,7.51%,22.43%,55.37,1.96,9.94% 10.33%,1.07,27.05%,1.53%,0.71,384.16,17.10%,1.57,6.00%,2.22%,0.99,335.31,60000,1.44,May 01 BMO,-2.67%,1.41M,329.51,"Jun 02, 1980",Yes / Yes,1.73% 1.22%,"

","1,405,759",-1.73%,AON,2026-06-16,SP500_FUNDAMENTALS
Apollo Global Management Inc,Financial,Asset Management,USA,Large,S&P 500,89.50,1.52,28.49%,576.51M,6.69%,78.47B,12.73,10.69,-0.03%,412.26M,0.44%,89.76B,0.91,2.20,70.54%,7.35%,31.57%,939.00M,2.48,6.57%,1.14%,7.21,-9.46%,31.69B,4.23,19.75%,0.24%,30.29M,-5.98%,32.18,3.28,13.92%,5.46%,157.28 -13.46%,3.03%,41.47,9.31,- 65.65%,3.08%,99.56 36.71%,75.88%,2.22 (1.63%),11.98,40.23% 68.23%,58.49%,3.26%,2.79%,134.63%,2.09 (1.54%),2.83,-71.87%,18.84%,4.26,781.54%,"May 19, 2026",0.09,26.77%,2.96%,62.81,1.67,7.54% -2.94%,0.09,-584.04%,4.44%,1.48,152.69,35.99%,0.71,-13.40%,7.98%,0.74,133.88,4130,0.69,May 06 BMO,5.74%,4.20M,136.11,"Mar 30, 2011",Yes / Yes,2.91% -2.51%,"

","3,186,730",1.67%,APO,2026-06-16,SP500_FUNDAMENTALS
Applovin Corp,Communication Services,Advertising Agencies,USA,Large,"NDX, S&P 500",45.95,11.34,23.57%,306.09M,-7.60%,174.98B,24.32,21.42,-0.77%,256.76M,7.36%,175.73B,0.58,3.75,65.14%,5.00%,14.90%,3.86B,28.39,64.87%,-8.75%,2.76,-27.35%,6.16B,74.11,33.24%,58.37%,12.83M,-22.70%,7.03,63.43,41.74%,266.42%,745.61 -30.14%,42.90%,8.21,39.49,- -,65.61%,320.00 62.77%,2144.12%,-,35.68,21.89% 30.45%,87.47%,6.65%,6.48%,537.92%,-,28.51,101.03%,77.50%,33.97,-,-,3.24,20.04%,62.56%,50.53,1.32,- -,3.24,113.00%,-2.59%,2.47,659.90,0.00%,1.49,24.15%,6.97%,1.64,496.77,898,1.49,May 06 AMC,-3.93%,4.64M,520.86,"Apr 15, 2021",Yes / Yes,3.37% 3.87%,"

","7,520,489",4.85%,APP,2026-06-16,SP500_FUNDAMENTALS
Apple Inc,Technology,Consumer Electronics,USA,Mega,"DJIA, NDX, S&P 500",35.86,8.27,0.12%,14.69B,-1.70%,4353.63B,30.76,9.64,-2.21%,14.67B,-0.60%,4369.83B,2.42,1.89,65.99%,1.06%,17.25%,122.58B,9.64,17.36%,0.00%,3.34,6.61%,451.44B,40.83,10.07%,34.91%,155.89M,9.03%,7.26,63.55,12.73%,141.47%,317.40 -6.61%,50.89%,4.66,33.70,6.89% 17.91%,67.76%,195.07 51.96%,59.36%,1.08 (0.36%),27.32,1.81% 8.71%,47.86%,2.86%,2.26%,128.65%,1.05 (0.35%),9.68,28.91%,32.64%,7.27,1120.59%,"May 11, 2026",1.02,12.76%,27.15%,49.46,1.98,4.26% 4.98%,1.07,22.04%,-2.39%,1.09,318.45,13.66%,0.80,16.60%,3.53%,0.97,291.13,166000,0.70,Apr 30 AMC,10.94%,46.67M,296.42,"Dec 12, 1980",Yes / Yes,3.30% 1.58%,"

","45,708,116",1.82%,AAPL,2026-06-16,SP500_FUNDAMENTALS
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",55.04,10.64,0.46%,793.96M,19.02%,465.09B,35.67,16.42,-1.77%,790.27M,32.96%,464.11B,1.27,3.36,81.87%,2.53%,69.21%,8.51B,16.02,29.84%,-1.67%,2.73,116.87%,29.02B,19.45,34.28%,23.02%,19.95M,127.94%,30.11,56.44,28.14%,39.69%,569.95 2.78%,243.38%,10.38,87.05,5.19% 17.18%,28.49%,154.46 279.23%,318.09%,1.84 (0.31%),50.26,3.37% 10.52%,48.96%,7.21%,5.42%,322.52%,1.91 (0.33%),15.99,29.52%,30.13%,29.89,2371.65%,"Aug 20, 2026",1.80,3.35%,29.31%,76.11,1.50,20.39% 15.39%,2.51,33.44%,23.22%,1.64,526.48,20.55%,0.30,11.41%,35.61%,1.61,567.25,36500,0.25,May 14 AMC,88.15%,7.30M,585.78,"Nov 01, 1982",Yes / Yes,6.73% 2.95%,"

","11,660,929",3.27%,AMAT,2026-06-16,SP500_FUNDAMENTALS
Aptiv Plc,Consumer Cyclical,Auto Parts,Switzerland,Large,S&P 500,39.39,1.69,1.33%,212.35M,-3.85%,14.10B,9.85,6.77,-0.08%,208.80M,15.74%,21.10B,1.79,1.45,97.95%,4.34%,9.88%,365.00M,0.68,-6.74%,-2.35%,2.57,-1.57%,20.66B,1.53,9.52%,1.51%,9.06M,3.36%,43.48,4.44,5.49%,4.01%,78.49 -15.12%,16.94%,15.01,12.92,-27.46% -35.19%,1.93%,51.68 28.91%,-22.35%,-,7.13,5.26% 9.32%,17.11%,5.30%,4.95%,-49.91%,-,1.02,-71.83%,9.49%,3.20,42.59%,"Feb 04, 2020",1.57,5.20%,1.77%,54.05,1.17,- -,2.11,1949.37%,3.13%,1.45,78.55,0.00%,1.07,5.41%,9.25%,0.77,68.05,140000,1.04,May 05 BMO,1.52%,3.53M,66.62,"Nov 17, 2011",Yes / Yes,5.79% 1.06%,"

","2,707,777",-2.10%,APTV,2026-06-16,SP500_FUNDAMENTALS
Archer Daniels Midland Co,Consumer Defensive,Farm Products,USA,Large,S&P 500,35.49,2.23,0.68%,482.00M,-1.18%,38.20B,14.65,5.41,-4.00%,478.70M,-2.63%,43.02B,0.86,1.44,86.09%,2.78%,12.04%,1.08B,0.47,34.85%,-1.64%,3.41,32.29%,80.65B,1.68,16.94%,1.98%,13.32M,37.88%,47.31,6.22,16.99%,4.81%,85.37 -7.15%,52.44%,12.75,7.97,-33.89% -6.68%,3.57%,49.58 59.88%,6.32%,2.06 (2.60%),14.69,-7.53% 4.52%,6.62%,2.61%,2.86%,22.63%,2.06 (2.60%),0.53,-20.58%,2.16%,2.33,88.07%,"May 20, 2026",0.80,-3.82%,1.34%,50.03,3.23,8.44% 7.21%,1.31,0.80%,-1.12%,0.60,77.11,91.59%,0.47,1.55%,4.03%,0.88,80.24,41496,0.33,May 05 BMO,19.09%,3.90M,79.27,"Dec 24, 1924",Yes / Yes,10.76% -4.03%,"

","3,456,719",-1.21%,ADM,2026-06-16,SP500_FUNDAMENTALS
Arch Capital Group Ltd,Financial,Insurance - Diversified,Bermuda,Large,S&P 500,7.02,13.03,2.71%,352.90M,2.11%,31.97B,9.22,9.92,-2.98%,339.91M,-2.10%,-,3.36,2.40,93.22%,2.59%,-2.35%,4.83B,1.67,-5.89%,-1.98%,3.87,-2.29%,19.17B,1.38,6.84%,7.39%,8.80M,-4.61%,66.19,-,2.74%,21.31%,103.39 -11.50%,0.56%,-,5.46,45.00% 28.39%,18.76%,82.44 10.98%,37.17%,0.17 (0.18%),-,26.93% 18.36%,-,1.59%,2.00%,143.42%,-,-,32.96%,26.24%,1.84,319.46%,"Nov 18, 2024",-,8.66%,25.21%,47.53,2.13,- -,0.47,95.22%,-0.42%,0.32,108.08,0.00%,0.11,-5.61%,-2.90%,0.91,91.66,8000,0.07,Apr 28 AMC,-2.01%,2.27M,91.50,"Sep 14, 1995",Yes / Yes,0.84% -4.45%,"

","2,084,140",-0.17%,ACGL,2026-06-16,SP500_FUNDAMENTALS
Arista Networks Inc,Technology,Computer Hardware,USA,Mega,S&P 500,57.90,2.92,17.07%,1.26B,8.11%,212.92B,38.01,4.45,-1.19%,1.04B,14.40%,200.57B,1.74,0.88,72.05%,2.04%,24.93%,3.72B,21.93,21.79%,1.42%,2.34,25.82%,9.71B,15.79,22.58%,20.57%,21.27M,29.05%,10.71,17.24,21.84%,31.52%,179.80 -5.96%,83.10%,9.81,40.34,37.09% 40.70%,27.59%,85.58 97.58%,313.75%,-,47.33,27.15% 31.19%,63.54%,5.06%,4.65%,647.90%,-,20.66,22.96%,42.79%,8.26,3602.02%,-,2.47,30.57%,38.32%,59.42,1.09,- -,2.83,26.22%,7.59%,1.61,189.42,0.00%,0.00,35.13%,7.99%,0.79,163.24,5115,0.00,May 05 AMC,19.33%,9.10M,169.09,"Jun 06, 2014",Yes / Yes,7.66% 3.43%,"

","7,240,757",3.58%,ANET,2026-06-16,SP500_FUNDAMENTALS
Ares Management Corp,Financial,Asset Management,USA,Large,S&P 500,62.66,2.16,8.30%,221.96M,6.69%,44.65B,18.22,7.43,0.02%,206.79M,5.31%,63.18B,0.82,1.32,93.32%,8.22%,34.67%,476.55M,6.55,26.19%,-0.15%,5.34,-23.47%,6.82B,11.90,23.65%,2.08%,17.00M,-16.25%,11.38,31.05,22.32%,13.63%,195.26 -30.68%,-18.73%,4.36,-,26.37% 15.13%,3.19%,95.80 41.29%,42.08%,5.45 (4.03%),28.22,27.27% 31.26%,77.90%,4.20%,3.65%,137.75%,4.94 (3.65%),9.27,21.89%,29.13%,5.26,913.93%,"Jun 16, 2026",0.47,46.89%,6.99%,63.73,1.74,22.45% 22.87%,0.47,779.73%,6.30%,1.50,147.29,253.90%,3.51,30.26%,12.12%,0.72,134.90,4250,3.50,May 01 BMO,-4.56%,3.18M,135.36,"May 02, 2014",Yes / Yes,-6.98% 2.34%,"

","2,319,842",0.34%,ARES,2026-06-16,SP500_FUNDAMENTALS
Arthur J. Gallagher & Co,Financial,Insurance Brokers,USA,Large,S&P 500,34.82,6.20,1.92%,256.90M,1.52%,55.42B,14.48,14.90,-1.26%,251.96M,9.14%,67.41B,0.90,2.86,92.40%,2.01%,1.84%,1.61B,3.70,24.22%,1.12%,2.66,-12.87%,14.97B,2.33,12.23%,2.11%,5.06M,-16.64%,92.55,39.22,16.06%,6.99%,327.34 -34.09%,-31.87%,5.50,29.76,3.44% 6.47%,4.43%,190.75 13.10%,0.99%,2.80 (1.30%),17.13,18.30% 15.25%,90.82%,2.68%,2.79%,49.26%,2.70 (1.25%),4.50,-5.29%,18.21%,6.08,365.46%,"Jun 05, 2026",1.06,25.34%,10.76%,56.51,1.59,8.42% 7.63%,1.06,16.52%,3.14%,0.52,265.37,45.27%,0.56,27.65%,2.36%,0.80,218.69,72000,0.53,Apr 30 AMC,-11.77%,1.90M,215.74,"Jun 20, 1984",Yes / Yes,0.92% -0.34%,"

","1,544,782",-1.35%,AJG,2026-06-16,SP500_FUNDAMENTALS
AT&T Inc,Communication Services,Telecom Services,USA,Large,S&P 500,7.81,2.98,0.13%,6.96B,3.51%,161.83B,9.17,2.54,0.00%,6.94B,-5.52%,324.80B,0.87,0.59,68.55%,1.85%,-16.01%,21.29B,1.28,8.89%,0.05%,3.12,-4.16%,126.53B,1.48,9.97%,5.24%,128.08M,-6.24%,15.74,13.16,10.60%,20.12%,29.79 -21.82%,-17.38%,1.77,9.33,- -,8.24%,22.32 4.37%,45.29%,1.11 (4.77%),6.95,1.34% -6.06%,43.08%,2.11%,2.37%,5.06%,1.11 (4.77%),2.57,83.12%,20.62%,0.59,-23.65%,"Apr 10, 2026",0.77,2.92%,16.82%,39.36,1.96,0.00% -11.80%,0.81,-11.22%,-3.18%,0.20,30.43,36.39%,1.43,2.87%,-7.55%,1.16,23.58,133030,1.37,Apr 22 BMO,-11.00%,41.11M,23.29,"Nov 21, 1983",Yes / Yes,3.34% 0.82%,"

","48,293,252",-1.23%,T,2026-06-16,SP500_FUNDAMENTALS
Assurant Inc,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,13.21,19.64,0.80%,49.67M,2.95%,12.86B,11.58,22.41,-7.39%,49.15M,2.67%,-,1.59,5.16,97.58%,2.23%,16.79%,1.00B,0.98,6.42%,-0.87%,2.69,13.79%,13.16B,2.20,6.52%,3.52%,1.10M,7.73%,118.17,-,7.29%,18.02%,261.10 -0.63%,30.93%,-,8.85,50.12% 20.60%,12.86%,183.39 41.48%,101.52%,3.48 (1.34%),-,7.93% 5.96%,-,2.02%,1.93%,61.26%,3.44 (1.33%),-,53.71%,10.27%,5.42,210.36%,"Jun 08, 2026",-,9.02%,7.60%,63.85,1.40,6.18% 5.16%,3.28,92.68%,2.16%,0.56,280.50,19.20%,0.38,11.26%,7.83%,0.88,260.99,14800,0.33,May 05 BMO,13.89%,406.64K,259.46,"Feb 05, 2004",Yes / Yes,12.52% 3.88%,"

","359,579",-0.59%,AIZ,2026-06-16,SP500_FUNDAMENTALS
Atmos Energy Corp,Utilities,Utilities - Regulated Gas,USA,Large,S&P 500,20.88,8.12,0.46%,166.92M,1.02%,28.31B,18.93,8.96,0.00%,166.16M,-6.23%,37.81B,2.05,1.36,98.15%,2.05%,-9.70%,1.35B,5.80,12.44%,-0.52%,2.66,1.50%,4.88B,1.90,6.81%,4.69%,3.40M,1.18%,89.32,222.72,9.22%,9.60%,192.51 -11.90%,10.86%,0.76,-,9.99% 8.82%,5.49%,149.98 13.09%,44.35%,4.00 (2.36%),15.05,3.83% 10.76%,45.38%,1.42%,1.74%,67.99%,3.87 (2.28%),7.75,13.54%,35.87%,3.04,123.16%,"May 26, 2026",0.89,8.81%,27.57%,39.45,2.67,8.56% 8.64%,1.00,14.58%,-1.36%,0.60,187.80,46.63%,0.65,0.61%,-5.88%,1.02,169.96,5487,0.65,May 06 AMC,-3.19%,1.28M,169.60,"Dec 28, 1983",Yes / Yes,1.82% 1.12%,"

","1,576,934",-0.21%,ATO,2026-06-16,SP500_FUNDAMENTALS
Autodesk Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",29.02,6.84,0.36%,211.00M,-11.75%,41.90B,13.99,14.19,0.79%,210.24M,-15.08%,41.70B,0.87,3.12,93.68%,3.11%,-20.49%,1.46B,5.57,20.78%,1.11%,2.95,-34.00%,7.52B,13.14,12.68%,12.99%,6.53M,-32.91%,15.11,14.33,15.99%,50.40%,329.09 -39.65%,-32.02%,13.86,15.36,11.46% -0.79%,24.97%,194.47 2.12%,-10.31%,-,21.95,13.34% 13.69%,85.68%,5.08%,4.04%,-28.24%,-,5.55,46.42%,22.48%,9.96,250.82%,"Mar 22, 2005",0.83,18.88%,19.46%,28.35,1.31,- -,0.83,229.12%,-13.86%,1.31,323.39,0.00%,0.85,19.63%,-15.50%,1.50,198.43,14300,0.84,May 28 AMC,-26.84%,2.22M,198.60,"Jun 28, 1985",Yes / Yes,5.15% 2.15%,"

","3,306,235",0.09%,ADSK,2026-06-16,SP500_FUNDAMENTALS
